timestamp,batch_id,moe_layer_id,experts_activated,GPU_0_total_mem_capacity,GPU_0_mem_usage,GPU_0_mem_free,GPU_0_experts_can_fit,GPU_1_total_mem_capacity,GPU_1_mem_usage,GPU_1_mem_free,GPU_1_experts_can_fit
2025-07-17T21:00:26.399681,0,0,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.643738,0,1,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.662437,0,2,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.681125,0,3,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.693288,0,4,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.704797,0,5,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.716340,0,6,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.727452,0,7,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.738800,0,8,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.749676,0,9,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.767947,0,10,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.785226,0,11,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.803984,0,12,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.822534,0,13,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.840408,0,14,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.856215,0,15,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.871143,0,16,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.883183,0,17,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.894242,0,18,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.905425,0,19,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.916319,0,20,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.927617,0,21,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.945283,0,22,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.962878,0,23,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.979223,0,24,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:26.995721,0,25,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:27.013763,0,26,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:27.032198,0,27,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:27.048300,0,28,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:27.065170,0,29,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:27.081001,0,30,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:27.097552,0,31,"[0, 1, 2, 3, 4, 5, 6, 7]",93.01580810546875,40.57720947265625,52.4385986328125,159,93.01580810546875,41.0885009765625,51.92730712890625,158
2025-07-17T21:00:27.280768,0,0,"[0, 1, 3, 4, 5, 6, 7]",93.01580810546875,40.58111572265625,52.4346923828125,159,93.01580810546875,41.0924072265625,51.92340087890625,158
2025-07-17T21:00:27.286538,0,1,"[0, 1, 5, 6, 7]",93.01580810546875,40.58111572265625,52.4346923828125,159,93.01580810546875,41.0924072265625,51.92340087890625,158
2025-07-17T21:00:27.294137,0,2,"[0, 4, 5, 6, 7]",93.01580810546875,40.58111572265625,52.4346923828125,159,93.01580810546875,41.0924072265625,51.92340087890625,158
2025-07-17T21:00:27.303048,0,3,"[0, 2, 3, 4, 6, 7]",93.01580810546875,40.58111572265625,52.4346923828125,159,93.01580810546875,41.0924072265625,51.92340087890625,158
